SUMLEV,REGION,DIVISION,STATE,Unnamed: 4,STNAME,CTYNAME,CENSUS2010POP
50,2,3,17,13,Illinois,Calhoun,5089
50,2,3,17,15,Illinois,Carroll,15387
50,2,3,17,17,Illinois,Cass,13642
50,2,3,17,19,Illinois,Champaign,201081
50,2,3,17,21,Illinois,Christian,34800
50,2,3,17,23,Illinois,Clark,16335
50,2,3,17,25,Illinois,Clay,13815
50,2,3,17,27,Illinois,Clinton,37762
50,2,3,17,29,Illinois,Coles,53873
50,2,3,17,31,Illinois,Cook,5194675
50,2,3,17,33,Illinois,Crawford,19817
50,2,3,17,35,Illinois,Cumberland,11048
50,2,3,17,37,Illinois,DeKalb,105160
50,2,3,17,39,Illinois,De Witt,16561
50,2,3,17,41,Illinois,Douglas,19980
50,2,3,17,43,Illinois,DuPage,916924
50,2,3,17,45,Illinois,Edgar,18576
50,2,3,17,47,Illinois,Edwards,6721
50,2,3,17,49,Illinois,Effingham,34242
50,2,3,17,51,Illinois,Fayette,22140
50,2,3,17,53,Illinois,Ford,14081
50,2,3,17,55,Illinois,Franklin,39561
50,2,3,17,57,Illinois,Fulton,37069
50,2,3,17,59,Illinois,Gallatin,5589
50,2,3,17,61,Illinois,Greene,13886
50,2,3,17,63,Illinois,Grundy,50063
50,2,3,17,65,Illinois,Hamilton,8457
50,2,3,17,67,Illinois,Hancock,19104
50,2,3,17,69,Illinois,Hardin,4320
50,2,3,17,71,Illinois,Henderson,7331
50,2,3,17,73,Illinois,Henry,50486
50,2,3,17,75,Illinois,Iroquois,29718
50,2,3,17,77,Illinois,Jackson,60218
50,2,3,17,79,Illinois,Jasper,9698
50,2,3,17,81,Illinois,Jefferson,38827
50,2,3,17,83,Illinois,Jersey,22985
50,2,3,17,85,Illinois,Jo Daviess,22678
50,2,3,17,87,Illinois,Johnson,12582
50,2,3,17,89,Illinois,Kane,515269
50,2,3,17,91,Illinois,Kankakee,113449
50,2,3,17,93,Illinois,Kendall,114736
50,2,3,17,95,Illinois,Knox,52919
50,2,3,17,97,Illinois,Lake,703462
50,2,3,17,99,Illinois,LaSalle,113924
50,2,3,17,101,Illinois,Lawrence,16833
50,2,3,17,103,Illinois,Lee,36031
50,2,3,17,105,Illinois,Livingston,38950
50,2,3,17,107,Illinois,Logan,30305
50,2,3,17,109,Illinois,McDonough,32612
50,2,3,17,111,Illinois,McHenry,308760
50,2,3,17,113,Illinois,McLean,169572
50,2,3,17,115,Illinois,Macon,110768
50,2,3,17,117,Illinois,Macoupin,47765
50,2,3,17,119,Illinois,Madison,269282
50,2,3,17,121,Illinois,Marion,39437
50,2,3,17,123,Illinois,Marshall,12640
50,2,3,17,125,Illinois,Mason,14666
50,2,3,17,127,Illinois,Massac,15429
50,2,3,17,129,Illinois,Menard,12705
50,2,3,17,131,Illinois,Mercer,16434
50,2,3,17,133,Illinois,Monroe,32957
50,2,3,17,135,Illinois,Montgomery,30104
50,2,3,17,137,Illinois,Morgan,35547
50,2,3,17,139,Illinois,Moultrie,14846
50,2,3,17,141,Illinois,Ogle,53497
50,2,3,17,143,Illinois,Peoria,186494
50,2,3,17,145,Illinois,Perry,22350
50,2,3,17,147,Illinois,Piatt,16729
50,2,3,17,149,Illinois,Pike,16430
50,2,3,17,151,Illinois,Pope,4470
50,2,3,17,153,Illinois,Pulaski,6161
50,2,3,17,155,Illinois,Putnam,6006
50,2,3,17,157,Illinois,Randolph,33476
50,2,3,17,159,Illinois,Richland,16233
50,2,3,17,161,Illinois,Rock Island,147546
50,2,3,17,163,Illinois,St. Clair,270056
50,2,3,17,165,Illinois,Saline,24913
50,2,3,17,167,Illinois,Sangamon,197465
50,2,3,17,169,Illinois,Schuyler,7544
50,2,3,17,171,Illinois,Scott,5355
50,2,3,17,173,Illinois,Shelby,22363
50,2,3,17,175,Illinois,Stark,5994
50,2,3,17,177,Illinois,Stephenson,47711
50,2,3,17,179,Illinois,Tazewell,135394
50,2,3,17,181,Illinois,Union,17808
50,2,3,17,183,Illinois,Vermilion,81625
50,2,3,17,185,Illinois,Wabash,11947
50,2,3,17,187,Illinois,Warren,17707
50,2,3,17,189,Illinois,Washington,14716
50,2,3,17,191,Illinois,Wayne,16760
50,2,3,17,193,Illinois,White,14665
50,2,3,17,195,Illinois,Whiteside,58498
50,2,3,17,197,Illinois,Will,677560
50,2,3,17,199,Illinois,Williamson,66357
50,2,3,17,201,Illinois,Winnebago,295266
50,2,3,17,203,Illinois,Woodford,38664
50,2,3,18,1,Indiana,Adams,34387
50,2,3,18,3,Indiana,Allen,355329
50,2,3,18,5,Indiana,Bartholomew,76794
50,2,3,18,7,Indiana,Benton,8854
50,2,3,18,9,Indiana,Blackford,12766
50,2,3,18,11,Indiana,Boone,56640
50,2,3,18,13,Indiana,Brown,15242
50,2,3,18,15,Indiana,Carroll,20155
50,2,3,18,17,Indiana,Cass,38966
50,2,3,18,19,Indiana,Clark,110232
50,2,3,18,21,Indiana,Clay,26890
50,2,3,18,23,Indiana,Clinton,33224
50,2,3,18,25,Indiana,Crawford,10713
50,2,3,18,27,Indiana,Daviess,31648
50,2,3,18,29,Indiana,Dearborn,50047
50,2,3,18,31,Indiana,Decatur,25740
50,2,3,18,33,Indiana,DeKalb,42223
50,2,3,18,35,Indiana,Delaware,117671
50,2,3,18,37,Indiana,Dubois,41889
50,2,3,18,39,Indiana,Elkhart,197559
50,2,3,18,41,Indiana,Fayette,24277
50,2,3,18,43,Indiana,Floyd,74578
50,2,3,18,45,Indiana,Fountain,17240
50,2,3,18,47,Indiana,Franklin,23087
50,2,3,18,49,Indiana,Fulton,20836
50,2,3,18,51,Indiana,Gibson,33503
50,2,3,18,53,Indiana,Grant,70061
50,2,3,18,55,Indiana,Greene,33165
50,2,3,18,57,Indiana,Hamilton,274569
50,2,3,18,59,Indiana,Hancock,70002
50,2,3,18,61,Indiana,Harrison,39364
50,2,3,18,63,Indiana,Hendricks,145448
50,2,3,18,65,Indiana,Henry,49462
50,2,3,18,67,Indiana,Howard,82752
50,2,3,18,69,Indiana,Huntington,37124
50,2,3,18,71,Indiana,Jackson,42376
50,2,3,18,73,Indiana,Jasper,33478
50,2,3,18,75,Indiana,Jay,21253
50,2,3,18,77,Indiana,Jefferson,32428
50,2,3,18,79,Indiana,Jennings,28525
50,2,3,18,81,Indiana,Johnson,139654
50,2,3,18,83,Indiana,Knox,38440
50,2,3,18,85,Indiana,Kosciusko,77358
50,2,3,18,87,Indiana,LaGrange,37128
50,2,3,18,89,Indiana,Lake,496005
50,2,3,18,91,Indiana,LaPorte,111467
50,2,3,18,93,Indiana,Lawrence,46134
50,2,3,18,95,Indiana,Madison,131636
50,2,3,18,97,Indiana,Marion,903393
50,2,3,18,99,Indiana,Marshall,47051
50,2,3,18,101,Indiana,Martin,10334
50,2,3,18,103,Indiana,Miami,36903
50,2,3,18,105,Indiana,Monroe,137974
50,2,3,18,107,Indiana,Montgomery,38124
50,2,3,18,109,Indiana,Morgan,68894
50,2,3,18,111,Indiana,Newton,14244
50,2,3,18,113,Indiana,Noble,47536
50,2,3,18,115,Indiana,Ohio,6128
50,2,3,18,117,Indiana,Orange,19840
50,2,3,18,119,Indiana,Owen,21575
50,2,3,18,121,Indiana,Parke,17339
50,2,3,18,123,Indiana,Perry,19338
50,2,3,18,125,Indiana,Pike,12845
50,2,3,18,127,Indiana,Porter,164343
50,2,3,18,129,Indiana,Posey,25910
50,2,3,18,131,Indiana,Pulaski,13402
50,2,3,18,133,Indiana,Putnam,37963
50,2,3,18,135,Indiana,Randolph,26171
50,2,3,18,137,Indiana,Ripley,28818
50,2,3,18,139,Indiana,Rush,17392
50,2,3,18,141,Indiana,St. Joseph,266931
50,2,3,18,143,Indiana,Scott,24181
50,2,3,18,145,Indiana,Shelby,44436
50,2,3,18,147,Indiana,Spencer,20952
50,2,3,18,149,Indiana,Starke,23363
50,2,3,18,151,Indiana,Steuben,34185
50,2,3,18,153,Indiana,Sullivan,21475
50,2,3,18,155,Indiana,Switzerland,10613
50,2,3,18,157,Indiana,Tippecanoe,172780
50,2,3,18,159,Indiana,Tipton,15936
50,2,3,18,161,Indiana,Union,7516
50,2,3,18,163,Indiana,Vanderburgh,179703
50,2,3,18,165,Indiana,Vermillion,16212
50,2,3,18,167,Indiana,Vigo,107848
50,2,3,18,169,Indiana,Wabash,32888
50,2,3,18,171,Indiana,Warren,8508
50,2,3,18,173,Indiana,Warrick,59689
50,2,3,18,175,Indiana,Washington,28262
50,2,3,18,177,Indiana,Wayne,68917
50,2,3,18,179,Indiana,Wells,27636
50,2,3,18,181,Indiana,White,24643
50,2,3,18,183,Indiana,Whitley,33292
50,2,4,19,1,Iowa,Adair,7682
50,2,4,19,3,Iowa,Adams,4029
50,2,4,19,5,Iowa,Allamakee,14330
50,2,4,19,7,Iowa,Appanoose,12887
50,2,4,19,9,Iowa,Audubon,6119
50,2,4,19,11,Iowa,Benton,26076
50,2,4,19,13,Iowa,Black Hawk,131090
50,2,4,19,15,Iowa,Boone,26306
50,2,4,19,17,Iowa,Bremer,24276
50,2,4,19,19,Iowa,Buchanan,20958
50,2,4,19,21,Iowa,Buena Vista,20260
50,2,4,19,23,Iowa,Butler,14867
50,2,4,19,25,Iowa,Calhoun,9670
50,2,4,19,27,Iowa,Carroll,20816
50,2,4,19,29,Iowa,Cass,13956
50,2,4,19,31,Iowa,Cedar,18499
50,2,4,19,33,Iowa,Cerro Gordo,44151
50,2,4,19,35,Iowa,Cherokee,12072
50,2,4,19,37,Iowa,Chickasaw,12439
50,2,4,19,39,Iowa,Clarke,9286
50,2,4,19,41,Iowa,Clay,16667
50,2,4,19,43,Iowa,Clayton,18129
50,2,4,19,45,Iowa,Clinton,49116
50,2,4,19,47,Iowa,Crawford,17096
50,2,4,19,49,Iowa,Dallas,66135
50,2,4,19,51,Iowa,Davis,8753
50,2,4,19,53,Iowa,Decatur,8457
50,2,4,19,55,Iowa,Delaware,17764
50,2,4,19,57,Iowa,Des Moines,40325
50,2,4,19,59,Iowa,Dickinson,16667
50,2,4,19,61,Iowa,Dubuque,93653
50,2,4,19,63,Iowa,Emmet,10302
50,2,4,19,65,Iowa,Fayette,20880
50,2,4,19,67,Iowa,Floyd,16303
50,2,4,19,69,Iowa,Franklin,10680
50,2,4,19,71,Iowa,Fremont,7441
50,2,4,19,73,Iowa,Greene,9336
50,2,4,19,75,Iowa,Grundy,12453
50,2,4,19,77,Iowa,Guthrie,10954
50,2,4,19,79,Iowa,Hamilton,15673
50,2,4,19,81,Iowa,Hancock,11341
50,2,4,19,83,Iowa,Hardin,17534
50,2,4,19,85,Iowa,Harrison,14928
50,2,4,19,87,Iowa,Henry,20145
50,2,4,19,89,Iowa,Howard,9566
50,2,4,19,91,Iowa,Humboldt,9815
50,2,4,19,93,Iowa,Ida,7089
50,2,4,19,95,Iowa,Iowa,16355
50,2,4,19,97,Iowa,Jackson,19848
50,2,4,19,99,Iowa,Jasper,36842
50,2,4,19,101,Iowa,Jefferson,16843
50,2,4,19,103,Iowa,Johnson,130882
50,2,4,19,105,Iowa,Jones,20638
50,2,4,19,107,Iowa,Keokuk,10511
50,2,4,19,109,Iowa,Kossuth,15543
50,2,4,19,111,Iowa,Lee,35862
50,2,4,19,113,Iowa,Linn,211226
50,2,4,19,115,Iowa,Louisa,11387
50,2,4,19,117,Iowa,Lucas,8898
50,2,4,19,119,Iowa,Lyon,11581
50,2,4,19,121,Iowa,Madison,15679
50,2,4,19,123,Iowa,Mahaska,22381
50,2,4,19,125,Iowa,Marion,33309
50,2,4,19,127,Iowa,Marshall,40648
50,2,4,19,129,Iowa,Mills,15059
50,2,4,19,131,Iowa,Mitchell,10776
50,2,4,19,133,Iowa,Monona,9243
50,2,4,19,135,Iowa,Monroe,7970
50,2,4,19,137,Iowa,Montgomery,10740
50,2,4,19,139,Iowa,Muscatine,42745
50,2,4,19,141,Iowa,O'Brien,14398
50,2,4,19,143,Iowa,Osceola,6462
50,2,4,19,145,Iowa,Page,15932
50,2,4,19,147,Iowa,Palo Alto,9421
50,2,4,19,149,Iowa,Plymouth,24986
50,2,4,19,151,Iowa,Pocahontas,7310
50,2,4,19,153,Iowa,Polk,430640
50,2,4,19,155,Iowa,Pottawattamie,93158
50,2,4,19,157,Iowa,Poweshiek,18914
50,2,4,19,159,Iowa,Ringgold,5131
50,2,4,19,161,Iowa,Sac,10350
50,2,4,19,163,Iowa,Scott,165224
50,2,4,19,165,Iowa,Shelby,12167
50,2,4,19,167,Iowa,Sioux,33704
50,2,4,19,169,Iowa,Story,89542
50,2,4,19,171,Iowa,Tama,17767
50,2,4,19,173,Iowa,Taylor,6317
50,2,4,19,175,Iowa,Union,12534
50,2,4,19,177,Iowa,Van Buren,7570
50,2,4,19,179,Iowa,Wapello,35625
50,2,4,19,181,Iowa,Warren,46225
50,2,4,19,183,Iowa,Washington,21704
50,2,4,19,185,Iowa,Wayne,6403
50,2,4,19,187,Iowa,Webster,38013
50,2,4,19,189,Iowa,Winnebago,10866
50,2,4,19,191,Iowa,Winneshiek,21056
50,2,4,19,193,Iowa,Woodbury,102172
50,2,4,19,195,Iowa,Worth,7598
50,2,4,19,197,Iowa,Wright,13229
50,2,4,20,1,Kansas,Allen,13371
50,2,4,20,3,Kansas,Anderson,8102
50,2,4,20,5,Kansas,Atchison,16924
50,2,4,20,7,Kansas,Barber,4861
50,2,4,20,9,Kansas,Barton,27674
50,2,4,20,11,Kansas,Bourbon,15173
50,2,4,20,13,Kansas,Brown,9984
50,2,4,20,15,Kansas,Butler,65880
50,2,4,20,17,Kansas,Chase,2790
50,2,4,20,19,Kansas,Chautauqua,3669
50,2,4,20,21,Kansas,Cherokee,21603
50,2,4,20,23,Kansas,Cheyenne,2726
50,2,4,20,25,Kansas,Clark,2215
50,2,4,20,27,Kansas,Clay,8535
50,2,4,20,29,Kansas,Cloud,9533
50,2,4,20,31,Kansas,Coffey,8601
50,2,4,20,33,Kansas,Comanche,1891
50,2,4,20,35,Kansas,Cowley,36311
50,2,4,20,37,Kansas,Crawford,39134
50,2,4,20,39,Kansas,Decatur,2961
50,2,4,20,41,Kansas,Dickinson,19754
50,2,4,20,43,Kansas,Doniphan,7945
50,2,4,20,45,Kansas,Douglas,110826
50,2,4,20,47,Kansas,Edwards,3037
50,2,4,20,49,Kansas,Elk,2882
50,2,4,20,51,Kansas,Ellis,28452
50,2,4,20,53,Kansas,Ellsworth,6497
50,2,4,20,55,Kansas,Finney,36776
50,2,4,20,57,Kansas,Ford,33848
50,2,4,20,59,Kansas,Franklin,25992
50,2,4,20,61,Kansas,Geary,34362
50,2,4,20,63,Kansas,Gove,2695
50,2,4,20,65,Kansas,Graham,2597
50,2,4,20,67,Kansas,Grant,7829
50,2,4,20,69,Kansas,Gray,6006
50,2,4,20,71,Kansas,Greeley,1247
50,2,4,20,73,Kansas,Greenwood,6689
50,2,4,20,75,Kansas,Hamilton,2690
50,2,4,20,77,Kansas,Harper,6034
50,2,4,20,79,Kansas,Harvey,34684
50,2,4,20,81,Kansas,Haskell,4256
50,2,4,20,83,Kansas,Hodgeman,1916
50,2,4,20,85,Kansas,Jackson,13462
50,2,4,20,87,Kansas,Jefferson,19126
50,2,4,20,89,Kansas,Jewell,3077
50,2,4,20,91,Kansas,Johnson,544179
50,2,4,20,93,Kansas,Kearny,3977
50,2,4,20,95,Kansas,Kingman,7858
50,2,4,20,97,Kansas,Kiowa,2553
50,2,4,20,99,Kansas,Labette,21607
50,2,4,20,101,Kansas,Lane,1750
50,2,4,20,103,Kansas,Leavenworth,76227
50,2,4,20,105,Kansas,Lincoln,3241
50,2,4,20,107,Kansas,Linn,9656
50,2,4,20,109,Kansas,Logan,2756
50,2,4,20,111,Kansas,Lyon,33690
50,2,4,20,113,Kansas,McPherson,29180
50,2,4,20,115,Kansas,Marion,12660
50,2,4,20,117,Kansas,Marshall,10117
50,2,4,20,119,Kansas,Meade,4575
50,2,4,20,121,Kansas,Miami,32787
50,2,4,20,123,Kansas,Mitchell,6373
50,2,4,20,125,Kansas,Montgomery,35471
50,2,4,20,127,Kansas,Morris,5923
50,2,4,20,129,Kansas,Morton,3233
50,2,4,20,131,Kansas,Nemaha,10178
50,2,4,20,133,Kansas,Neosho,16512
50,2,4,20,135,Kansas,Ness,3107
50,2,4,20,137,Kansas,Norton,5671
50,2,4,20,139,Kansas,Osage,16295
50,2,4,20,141,Kansas,Osborne,3858
50,2,4,20,143,Kansas,Ottawa,6091
50,2,4,20,145,Kansas,Pawnee,6973
50,2,4,20,147,Kansas,Phillips,5642
50,2,4,20,149,Kansas,Pottawatomie,21604
50,2,4,20,151,Kansas,Pratt,9656
50,2,4,20,153,Kansas,Rawlins,2519
50,2,4,20,155,Kansas,Reno,64511
50,2,4,20,157,Kansas,Republic,4980
50,2,4,20,159,Kansas,Rice,10083
50,2,4,20,161,Kansas,Riley,71115
50,2,4,20,163,Kansas,Rooks,5181
50,2,4,20,165,Kansas,Rush,3307
50,2,4,20,167,Kansas,Russell,6970
50,2,4,20,169,Kansas,Saline,55606
50,2,4,20,171,Kansas,Scott,4936
50,2,4,20,173,Kansas,Sedgwick,498365
50,2,4,20,175,Kansas,Seward,22952
50,2,4,20,177,Kansas,Shawnee,177934
50,2,4,20,179,Kansas,Sheridan,2556
50,2,4,20,181,Kansas,Sherman,6010
50,2,4,20,183,Kansas,Smith,3853
50,2,4,20,185,Kansas,Stafford,4437
50,2,4,20,187,Kansas,Stanton,2235
50,2,4,20,189,Kansas,Stevens,5724
50,2,4,20,191,Kansas,Sumner,24132
50,2,4,20,193,Kansas,Thomas,7900
50,2,4,20,195,Kansas,Trego,3001
50,2,4,20,197,Kansas,Wabaunsee,7053
50,2,4,20,199,Kansas,Wallace,1485
50,2,4,20,201,Kansas,Washington,5799
50,2,4,20,203,Kansas,Wichita,2234
50,2,4,20,205,Kansas,Wilson,9409
50,2,4,20,207,Kansas,Woodson,3309
50,2,4,20,209,Kansas,Wyandotte,157505
50,3,6,21,1,Kentucky,Adair,18656
50,3,6,21,3,Kentucky,Allen,19956
50,3,6,21,5,Kentucky,Anderson,21421
50,3,6,21,7,Kentucky,Ballard,8249
50,3,6,21,9,Kentucky,Barren,42173
50,3,6,21,11,Kentucky,Bath,11591
50,3,6,21,13,Kentucky,Bell,28691
50,3,6,21,15,Kentucky,Boone,118811
50,3,6,21,17,Kentucky,Bourbon,19985
50,3,6,21,19,Kentucky,Boyd,49542
50,3,6,21,21,Kentucky,Boyle,28432
50,3,6,21,23,Kentucky,Bracken,8488
50,3,6,21,25,Kentucky,Breathitt,13878
50,3,6,21,27,Kentucky,Breckinridge,20059
50,3,6,21,29,Kentucky,Bullitt,74319
50,3,6,21,31,Kentucky,Butler,12690
50,3,6,21,33,Kentucky,Caldwell,12984
50,3,6,21,35,Kentucky,Calloway,37191
50,3,6,21,37,Kentucky,Campbell,90336
50,3,6,21,39,Kentucky,Carlisle,5104
50,3,6,21,41,Kentucky,Carroll,10811
50,3,6,21,43,Kentucky,Carter,27720
50,3,6,21,45,Kentucky,Casey,15955
50,3,6,21,47,Kentucky,Christian,73955
50,3,6,21,49,Kentucky,Clark,35613
50,3,6,21,51,Kentucky,Clay,21730
50,3,6,21,53,Kentucky,Clinton,10272
50,3,6,21,55,Kentucky,Crittenden,9315
50,3,6,21,57,Kentucky,Cumberland,6856
50,3,6,21,59,Kentucky,Daviess,96656
50,3,6,21,61,Kentucky,Edmonson,12161
50,3,6,21,63,Kentucky,Elliott,7852
50,3,6,21,65,Kentucky,Estill,14672
50,3,6,21,67,Kentucky,Fayette,295803
50,3,6,21,69,Kentucky,Fleming,14348
50,3,6,21,71,Kentucky,Floyd,39451
50,3,6,21,73,Kentucky,Franklin,49285
50,3,6,21,75,Kentucky,Fulton,6813
50,3,6,21,77,Kentucky,Gallatin,8589
50,3,6,21,79,Kentucky,Garrard,16912
50,3,6,21,81,Kentucky,Grant,24662
50,3,6,21,83,Kentucky,Graves,37121
50,3,6,21,85,Kentucky,Grayson,25746
50,3,6,21,87,Kentucky,Green,11258
50,3,6,21,89,Kentucky,Greenup,36910
50,3,6,21,91,Kentucky,Hancock,8565
50,3,6,21,93,Kentucky,Hardin,105543
50,3,6,21,95,Kentucky,Harlan,29278
50,3,6,21,97,Kentucky,Harrison,18846
50,3,6,21,99,Kentucky,Hart,18199
50,3,6,21,101,Kentucky,Henderson,46250
50,3,6,21,103,Kentucky,Henry,15416
50,3,6,21,105,Kentucky,Hickman,4902
50,3,6,21,107,Kentucky,Hopkins,46920
50,3,6,21,109,Kentucky,Jackson,13494
50,3,6,21,111,Kentucky,Jefferson,741096
50,3,6,21,113,Kentucky,Jessamine,48586
50,3,6,21,115,Kentucky,Johnson,23356
50,3,6,21,117,Kentucky,Kenton,159720
50,3,6,21,119,Kentucky,Knott,16346
50,3,6,21,121,Kentucky,Knox,31883
50,3,6,21,123,Kentucky,Larue,14193
50,3,6,21,125,Kentucky,Laurel,58849
50,3,6,21,127,Kentucky,Lawrence,15860
50,3,6,21,129,Kentucky,Lee,7887
50,3,6,21,131,Kentucky,Leslie,11310
50,3,6,21,133,Kentucky,Letcher,24519
50,3,6,21,135,Kentucky,Lewis,13870
50,3,6,21,137,Kentucky,Lincoln,24742
50,3,6,21,139,Kentucky,Livingston,9519
50,3,6,21,141,Kentucky,Logan,26835
50,3,6,21,143,Kentucky,Lyon,8314
50,3,6,21,145,Kentucky,McCracken,65565
50,3,6,21,147,Kentucky,McCreary,18306
50,3,6,21,149,Kentucky,McLean,9531
50,3,6,21,151,Kentucky,Madison,82916
50,3,6,21,153,Kentucky,Magoffin,13333
50,3,6,21,155,Kentucky,Marion,19820
50,3,6,21,157,Kentucky,Marshall,31448
50,3,6,21,159,Kentucky,Martin,12929
50,3,6,21,161,Kentucky,Mason,17490
50,3,6,21,163,Kentucky,Meade,28602
50,3,6,21,165,Kentucky,Menifee,6306
50,3,6,21,167,Kentucky,Mercer,21331
50,3,6,21,169,Kentucky,Metcalfe,10099
50,3,6,21,171,Kentucky,Monroe,10963
50,3,6,21,173,Kentucky,Montgomery,26499
50,3,6,21,175,Kentucky,Morgan,13923
50,3,6,21,177,Kentucky,Muhlenberg,31499
50,3,6,21,179,Kentucky,Nelson,43437
50,3,6,21,181,Kentucky,Nicholas,7135
50,3,6,21,183,Kentucky,Ohio,23842
50,3,6,21,185,Kentucky,Oldham,60316
50,3,6,21,187,Kentucky,Owen,10841
50,3,6,21,189,Kentucky,Owsley,4755
50,3,6,21,191,Kentucky,Pendleton,14877
50,3,6,21,193,Kentucky,Perry,28712
50,3,6,21,195,Kentucky,Pike,65024
50,3,6,21,197,Kentucky,Powell,12613
50,3,6,21,199,Kentucky,Pulaski,63063
50,3,6,21,201,Kentucky,Robertson,2282
50,3,6,21,203,Kentucky,Rockcastle,17056
50,3,6,21,205,Kentucky,Rowan,23333
50,3,6,21,207,Kentucky,Russell,17565
50,3,6,21,209,Kentucky,Scott,47173
50,3,6,21,211,Kentucky,Shelby,42074
50,3,6,21,213,Kentucky,Simpson,17327
50,3,6,21,215,Kentucky,Spencer,17061
50,3,6,21,217,Kentucky,Taylor,24512
50,3,6,21,219,Kentucky,Todd,12460
50,3,6,21,221,Kentucky,Trigg,14339
50,3,6,21,223,Kentucky,Trimble,8809
50,3,6,21,225,Kentucky,Union,15007
50,3,6,21,227,Kentucky,Warren,113792
50,3,6,21,229,Kentucky,Washington,11717
50,3,6,21,231,Kentucky,Wayne,20813
50,3,6,21,233,Kentucky,Webster,13621
50,3,6,21,235,Kentucky,Whitley,35637
50,3,6,21,237,Kentucky,Wolfe,7355
50,3,6,21,239,Kentucky,Woodford,24939
50,3,7,22,1,Louisiana,Acadia,61773
50,3,7,22,3,Louisiana,Allen,25764
50,3,7,22,5,Louisiana,Ascension,107215
50,3,7,22,7,Louisiana,Assumption,23421
50,3,7,22,9,Louisiana,Avoyelles,42073
50,3,7,22,11,Louisiana,Beauregard,35654
50,3,7,22,13,Louisiana,Bienville,14353
50,3,7,22,15,Louisiana,Bossier,116979
50,3,7,22,17,Louisiana,Caddo,254969
50,3,7,22,19,Louisiana,Calcasieu,192768
50,3,7,22,21,Louisiana,Caldwell,10132
50,3,7,22,23,Louisiana,Cameron,6839
50,3,7,22,25,Louisiana,Catahoula,10407
50,3,7,22,27,Louisiana,Claiborne,17195
50,3,7,22,29,Louisiana,Concordia,20822
50,3,7,22,31,Louisiana,De Soto,26656
50,3,7,22,33,Louisiana,East Baton Rouge,440171
50,3,7,22,35,Louisiana,East Carroll,7759
50,3,7,22,37,Louisiana,East Feliciana,20267
50,3,7,22,39,Louisiana,Evangeline,33984
50,3,7,22,41,Louisiana,Franklin,20767
50,3,7,22,43,Louisiana,Grant,22309
50,3,7,22,45,Louisiana,Iberia,73240
50,3,7,22,47,Louisiana,Iberville,33387
50,3,7,22,49,Louisiana,Jackson,16274
50,3,7,22,51,Louisiana,Jefferson,432552
50,3,7,22,53,Louisiana,Jefferson Davis,31594
50,3,7,22,55,Louisiana,Lafayette,221578
50,3,7,22,57,Louisiana,Lafourche,96318
50,3,7,22,59,Louisiana,LaSalle,14890
50,3,7,22,61,Louisiana,Lincoln,46735
50,3,7,22,63,Louisiana,Livingston,128026
50,3,7,22,65,Louisiana,Madison,12093
50,3,7,22,67,Louisiana,Morehouse,27979
50,3,7,22,69,Louisiana,Natchitoches,39566
50,3,7,22,71,Louisiana,Orleans,343829
50,3,7,22,73,Louisiana,Ouachita,153720
50,3,7,22,75,Louisiana,Plaquemines,23042
50,3,7,22,77,Louisiana,Pointe Coupee,22802
50,3,7,22,79,Louisiana,Rapides,131613
50,3,7,22,81,Louisiana,Red River,9091
50,3,7,22,83,Louisiana,Richland,20725
50,3,7,22,85,Louisiana,Sabine,24233
50,3,7,22,87,Louisiana,St. Bernard,35897
50,3,7,22,89,Louisiana,St. Charles,52780
50,3,7,22,91,Louisiana,St. Helena,11203
50,3,7,22,93,Louisiana,St. James,22102
50,3,7,22,95,Louisiana,St. John the Baptist,45924
50,3,7,22,97,Louisiana,St. Landry,83384
50,3,7,22,99,Louisiana,St. Martin,52160
50,3,7,22,101,Louisiana,St. Mary,54650
50,3,7,22,103,Louisiana,St. Tammany,233740
50,3,7,22,105,Louisiana,Tangipahoa,121097
50,3,7,22,107,Louisiana,Tensas,5252
50,3,7,22,109,Louisiana,Terrebonne,111860
50,3,7,22,111,Louisiana,Union,22721
50,3,7,22,113,Louisiana,Vermilion,57999
50,3,7,22,115,Louisiana,Vernon,52334
50,3,7,22,117,Louisiana,Washington,47168
50,3,7,22,119,Louisiana,Webster,41207
50,3,7,22,121,Louisiana,West Baton Rouge,23788
50,3,7,22,123,Louisiana,West Carroll,11604
50,3,7,22,125,Louisiana,West Feliciana,15625
50,3,7,22,127,Louisiana,Winn,15313
50,1,1,23,1,Maine,Androscoggin,107702
50,1,1,23,3,Maine,Aroostook,71870
50,1,1,23,5,Maine,Cumberland,281674
50,1,1,23,7,Maine,Franklin,30768
50,1,1,23,9,Maine,Hancock,54418
50,1,1,23,11,Maine,Kennebec,122151
50,1,1,23,13,Maine,Knox,39736
50,1,1,23,15,Maine,Lincoln,34457
50,1,1,23,17,Maine,Oxford,57833
50,1,1,23,19,Maine,Penobscot,153923
50,1,1,23,21,Maine,Piscataquis,17535
50,1,1,23,23,Maine,Sagadahoc,35293
50,1,1,23,25,Maine,Somerset,52228
50,1,1,23,27,Maine,Waldo,38786
50,1,1,23,29,Maine,Washington,32856
50,1,1,23,31,Maine,York,197131
50,3,5,24,1,Maryland,Allegany,75087
50,3,5,24,3,Maryland,Anne Arundel,537656
50,3,5,24,5,Maryland,Baltimore,805029
50,3,5,24,9,Maryland,Calvert,88737
50,3,5,24,11,Maryland,Caroline,33066
